22:05:29.024 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, title=class com.orion10110.taximanager.datamodel.Discount
22:07:39.706 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@1133ec6e
22:07:39.707 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@2a2da905
22:07:39.708 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@24f360b2
22:07:39.708 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@60cf80e7
22:07:39.710 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@6cea706c
22:07:39.711 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@3bd7f8dc
22:07:39.712 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@59aa20b3
22:07:39.714 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@5e77f0f4
22:07:39.715 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@379ab47b
22:07:39.715 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@307765b4
22:07:39.716 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@4e4efc1b
22:07:39.717 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@459f7aa3
22:07:39.718 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@44a2b17b
22:07:39.719 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@7a56812e
22:07:39.720 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@2a76b80a
22:07:39.721 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@7eb01b12
22:07:39.722 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@2f4854d6
22:07:39.723 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@a50b09c
22:07:39.724 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@21d5c1a0
22:07:39.725 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@18cc679e
22:07:39.726 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2e77b8cf
22:07:39.727 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@7df587ef
22:07:39.728 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@6e57e95e
22:07:39.729 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@740abb5
22:07:39.730 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@560cbf1a
22:07:39.731 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@5fe8b721
22:07:39.732 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@551a20d6
22:07:39.732 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@578524c3
22:07:39.734 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@3591009c
22:07:39.735 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Discount, str=com.orion10110.taximanager.datamodel.Discount@758f4f03
22:07:39.737 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@db44aa2
22:07:39.737 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2de366bb
22:07:39.738 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@4eeea57d
22:07:39.739 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@780ec4a5
22:07:39.740 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.ApplicationUser, str=com.orion10110.taximanager.datamodel.ApplicationUser@548e76f1
22:07:39.741 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Client, str=com.orion10110.taximanager.datamodel.Client@5aabbb29
22:07:39.741 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Driver, str=com.orion10110.taximanager.datamodel.Driver@72c927f1
22:07:39.742 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Status, str=com.orion10110.taximanager.datamodel.Status@1ac85b0c
22:07:39.743 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Street, str=com.orion10110.taximanager.datamodel.Street@3dd69f5a
22:07:39.744 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@3aa3193a
22:07:39.749 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@1ee4730
22:07:39.750 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@59a67c3a
22:07:39.750 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@5003041b
22:07:39.751 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@724bade8
22:07:39.752 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@16fb356
22:07:39.752 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@6bc248ed
22:07:39.753 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@23a9ba52
22:07:39.755 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@1b822fcc
22:07:39.756 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@24a1c17f
22:07:39.766 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Booking, str=com.orion10110.taximanager.datamodel.Booking@56102e1c
22:07:39.779 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@6970140a
22:07:39.792 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@3af4e0bf
22:07:39.828 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@60094a13
22:07:39.829 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@5aceec94
22:07:39.831 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@3546d80f
22:07:39.832 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@579d011c
22:07:39.833 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@42257bdd
22:07:39.833 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@7689ddef
22:07:39.835 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@55e7a35c
22:07:39.836 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@37cd92d6
22:07:39.837 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@3deb2326
22:07:39.838 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@62d363ab
22:07:39.839 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@127e70c5
22:07:39.840 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@5910de75
22:07:39.841 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@27eb3298
22:07:39.841 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@200a26bc
22:07:39.842 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@34abdee4
22:07:39.842 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@71a9b4c7
22:07:39.843 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@226f885f
22:07:39.844 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2cd2c8fe
22:07:39.845 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@1a6f2363
22:07:39.845 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2427e004
22:07:39.846 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@5ebd56e9
22:07:39.846 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@63f34b70
22:07:39.847 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@641856
22:07:39.847 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@1b58ff9e
22:07:39.848 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@2f66e802
22:07:39.848 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@56b78e55
22:07:39.849 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@76318a7d
22:07:39.849 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@2a492f2a
22:07:39.850 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@3277e499
22:07:39.850 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@585811a4
22:07:39.855 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@22c01ab0
22:07:39.887 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@23c388c2
22:07:39.888 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@486be205
22:07:39.889 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@f713686
22:07:39.890 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@74f7d1d2
22:07:39.891 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@4b4dd216
22:07:39.892 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@5ca17ab0
22:07:39.892 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@5a62b2a4
22:07:39.893 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@1051817b
22:07:39.893 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@35293c05
22:07:39.893 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@620aa4ea
22:07:39.900 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@2db2dd9d
22:07:39.921 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@54afd745
22:07:39.938 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@fff25f1
22:07:39.952 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@5a021cb9
22:07:39.965 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@f31c0c6
22:07:40.020 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@287f94b1
22:07:40.022 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@30b34287
22:07:40.023 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@62f87c44
22:07:40.024 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@48f5bde6
22:07:40.025 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@5707c1cb
22:07:40.026 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2b5cb9b2
22:07:40.027 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@672f11c2
22:07:40.028 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@2970a5bc
22:07:40.030 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@2ad3a1bb
22:07:40.031 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@6bc28a83
22:07:40.032 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@24be2d9c
22:07:40.033 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@5bd73d1a
22:07:40.034 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@173b9122
22:07:40.035 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@7c18432b
22:07:40.037 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@5a4bef8
22:07:40.037 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@40bffbca
22:07:40.039 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@e3cee7b
22:07:40.039 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@71e9a896
22:07:40.040 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@29ad44e3
22:07:40.041 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@15bcf458
22:07:40.042 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@69adf72c
22:07:40.043 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@797501a
22:07:40.044 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@51650883
22:07:40.045 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@6c4f9535
22:07:40.047 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@344344fa
22:07:40.047 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@2db2cd5
22:07:40.048 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@285f09de
22:07:40.049 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@73393584
22:07:40.050 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@1c25b8a7
22:07:40.051 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@200606de
22:07:40.052 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@3e587920
22:07:40.053 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.District, str=com.orion10110.taximanager.datamodel.District@2ef8a8c3
22:07:40.054 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.TypeCar, str=com.orion10110.taximanager.datamodel.TypeCar@6ab72419
22:07:40.055 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Brand, str=com.orion10110.taximanager.datamodel.Brand@3aacf32a
22:07:40.055 [main] INFO  com.orion10110.training.managertaxi.services.impl.GenericServiceImpl - Create. id=null, class=com.orion10110.taximanager.datamodel.Car, str=com.orion10110.taximanager.datamodel.Car@5be82d43
